id,total_pop,total_men,total_women,houses,households,orthodox,orthodox_perc,rcatholic,rcatholic_perc,protestant,protestant_perc,muslim,muslim_perc,other_rel,other_rel_perc,srb_cro_svn,srb_cro_svn_perc,othr_slavic,othr_slavic_perc,hungarian,hungarian_perc,german,german_perc,albanian,albanian_perc,other_lang,other_lang_perc,age1,age2,age3,age4,age5,age1_perc,age2_perc,age3_perc,age4_perc,age5_perc,illiteracy_perc,illiteracy11_19_perc,illiteracy20_39_perc,illiteracy40_59_perc,illiteracy_60_perc,illiteracy_m_perc,illiteracy_f_perc,illiteracy_m_11_19_perc,illiteracy_f_11_19_perc,illiteracy_m_20_39_perc,illiteracy_f_20_39_perc,illiteracy_m_40_59_perc,illiteracy_f_40_59_perc,illiteracy_m_60_perc,illiteracy_f_60_perc,employed_agriculture,employed_agriculture_perc,employed_agriculture_men,employed_agriculture_men_perc,employed_agriculture_women,employed_agriculture_women_perc,employed_industry,employed_industry_perc,employed_industry_men,employed_industry_men_perc,employed_industry_women,employed_industry_women_perc,employed_commerce,employed_commerce_perc,employed_commerce_men,employed_commerce_men_perc,employed_commerce_women,employed_commerce_women_perc,employed_public_service,employed_public_service_perc,employed_public_service_men,employed_public_service_men_perc,employed_public_service_women,employed_public_service_women_perc,employed_other,employed_other_perc,employed_other_men,employed_other_men_perc,employed_other_women,employed_other_women_perc,employed_total,employed_men,employed_women,"srez,C,80"
331,47283,23904,23379,8237,8183,11072,23.4,895,1.9,0,0,35313,74.7,3,0.006,47264,99.96,8,0.02,3,0.01,2,0,0,0,6,0.01,17308,7354,14233,6525,1863,36.6,15.6,30.1,13.8,3.9,84.9,79.20859396,84.25490058,89.73180077,95.9742351,73.1,97.1,65.3,94.7,70.8,97.1,81.1,99,92.7,99.4,19798,96.20486904,13546,95.18656454,6252,98.48771267,315,1.530686622,282,1.981589488,33,0.519848771,155,0.753195005,147,1.032956222,8,0.126023945,247,1.200252685,212,1.489705572,35,0.551354757,64,0.310996647,44,0.309184175,20,0.315059861,20579,14231,6348,CAZIN
332,67305,9600,10688,4299,4673,23931,35.6,34104,50.7,246,0.4,8250,12.3,774,1.15,64958,96.51,1413,2.1,105,0.16,648,0.96,0,0,181,0.27,23842,11655,19002,9846,2960,35.4,17.3,28.2,14.6,4.4,63.3,53.84813385,62.41448269,70.02843794,83.20945946,46.7,80.1,35.8,72.1,44.7,80.3,53.9,86.3,77.2,89.5,23137,82.5702152,15842,79.66408529,7295,89.67424708,1803,6.434459869,1551,7.799456904,252,3.097725876,1935,6.905535134,1790,9.001307452,145,1.782421635,511,1.823632276,373,1.875691441,138,1.696373694,635,2.266157525,330,1.659458916,305,3.749231715,28021,19886,8135,DERVENTA
333,23919,12074,11845,4125,4467,3827,16,6626,27.7,173,0.7,13171,55.1,122,0.51,23706,99.11,113,0.47,9,0.04,55,0.23,1,0.004,35,0.15,8714,3834,7090,3151,1130,36.4,16,29.6,13.2,4.7,67,59.10276474,65.98025388,72.54839733,84.86725664,52.5,81.7,45,73.8,49.4,82.3,58.9,87,79.6,90.2,7276,75.88652482,5146,72.7658371,2130,84.6581876,1011,10.54443054,893,12.62726244,118,4.689984102,576,6.007509387,524,7.409502262,52,2.066772655,278,2.899457655,218,3.082579186,60,2.384737679,447,4.662077597,291,4.114819005,156,6.200317965,9588,7072,2516,DOBOJ
334,26579,12868,13711,4012,4063,23452,88.2,3073,11.6,5,0,7,0,42,0.158,26551,99.89,4,0.02,4,0.02,18,0.07,0,0,2,0.01,8335,4227,7939,4366,1712,31.4,15.9,29.9,16.4,6.4,62.6,46.74710196,59.96976949,75.8360055,80.14018692,38.5,84.1,20.8,69.6,32.2,84.9,55.1,92.9,67.5,94,12454,94.36993256,7323,91.90512048,5131,98.12583668,412,3.121921649,383,4.806726908,29,0.55459935,130,0.985072365,109,1.367971888,21,0.401606426,166,1.257861635,127,1.593875502,39,0.745840505,35,0.265211791,26,0.326305221,9,0.17211704,13197,7968,5229,DVOR
335,24877,12766,12111,3516,3316,19924,80.1,1342,5.4,0,0,3607,14.5,4,0.016,24863,99.94,8,0.03,0,0,3,0.01,1,0.004,2,0.01,8974,4024,7075,3201,1603,36.1,16.2,28.4,12.9,6.4,80.9,74.70178926,78.10600707,87.53514527,96.00748596,69,93.9,60.8,88.9,62.7,94.4,78.6,97.3,94.6,97.8,10607,94.76458501,7111,93.22233875,3496,98.06451613,216,1.92977754,200,2.621919245,16,0.448807854,138,1.232913428,133,1.743576298,5,0.140252454,121,1.081032788,98,1.28474043,23,0.64516129,111,0.991691236,86,1.127425275,25,0.701262272,11193,7628,3565,GLAMOČ
336,55759,29839,28019,9202,9363,21276,38.2,2186,3.9,1,0,32265,57.9,31,0.056,55572,99.66,55,0.1,21,0.04,14,0.03,2,0.004,95,0.17,20003,8754,16178,8531,2293,35.9,15.7,29,15.3,4.1,78.8,66.83801691,78.87254296,86.93001993,94.37418229,68,90.4,57.2,77.3,65.4,93,77.7,97.1,91.5,97.4,22544,93.87466167,15805,92.47016148,6739,97.34219269,603,2.510930668,554,3.241282471,49,0.707785642,544,2.265250885,505,2.954598643,39,0.563339593,219,0.911930044,177,1.035572198,42,0.606673407,105,0.437226733,51,0.298385209,54,0.780008667,24015,17092,6923,GRAČANICA
337,50992,25817,25175,8923,8930,16457,32.3,19685,38.6,255,0.5,14521,28.5,74,0.145,50578,99.19,56,0.11,27,0.05,296,0.58,4,0.008,31,0.06,18229,8714,14364,7618,2067,35.7,17.1,28.2,14.9,4.1,69,57.52811568,68.62294625,76.72617485,91.82389937,51.9,86.3,40.1,75.7,50.2,87.4,59.8,93.6,87.1,96.1,19579,91.32422221,13614,89.98017184,5965,94.54747187,805,3.754839312,730,4.824851289,75,1.188777936,524,2.44414385,463,3.060145406,61,0.966872722,286,1.334017445,206,1.361533377,80,1.268029799,245,1.142777182,117,0.773298083,128,2.028847678,21439,15130,6309,GRADAČAC
338,48510,25521,22989,7716,7841,24176,49.8,10080,20.8,9,0,14205,29.3,40,0.082,48288,99.54,92,0.19,21,0.04,85,0.18,6,0.012,18,0.04,16972,7294,14736,7080,2428,35,15,30.4,14.6,5,79.6,69.34466685,78.98344191,86.56779661,93.78088962,71.6,88.7,62.8,76.7,68.1,90.5,79.7,94.8,91.5,97.3,18981,88.73772791,13579,87.20698735,5402,92.83382024,1400,6.54511454,1215,7.802967054,185,3.179240419,464,2.169237962,433,2.780810481,31,0.532737584,266,1.243571763,202,1.297283411,64,1.099845334,279,1.304347826,142,0.911951705,137,2.354356419,21390,15571,5819,JAJCE
339,37288,9756,11018,4255,4237,24814,66.5,1543,4.1,13,0,10901,29.2,17,0.046,37187,99.73,51,0.14,11,0.03,31,0.08,2,0.005,6,0.02,13692,5390,11245,5165,1796,36.7,14.5,30.2,13.9,4.8,81.6,76.47495362,79.39528679,87.49273959,94.04231626,70.6,94.2,63.7,90.7,65.9,94,79.6,97.2,91,98.4,15237,93.93958076,11039,92.82711066,4198,96.99630314,454,2.799013564,420,3.531786075,34,0.785582255,239,1.473489519,222,1.866801211,17,0.392791128,193,1.189889026,159,1.3370333,34,0.785582255,97,0.598027127,52,0.437268752,45,1.03974122,16220,11892,4328,KLJUČ
340,27236,14607,12629,3731,3951,17146,63,5193,19.1,1,0,4872,17.9,24,0.088,27152,99.69,44,0.16,6,0.02,32,0.12,0,0,2,0.01,9887,3918,8566,3656,1209,36.3,14.4,31.5,13.4,4.4,81.6,69.75497703,82.66402055,87.11706783,95.53349876,73.9,91,63.5,77.2,72.6,93.9,79.4,97.4,94.4,97.8,11647,93.96530859,8313,92.74796385,3334,97.14452214,397,3.202904397,359,4.00535535,38,1.107226107,170,1.371520775,161,1.796273569,9,0.262237762,124,1.000403388,102,1.138011826,22,0.641025641,57,0.459862848,28,0.312395403,29,0.844988345,12395,8963,3432,KOTOR VAROŠ
341,20147,10381,9766,3418,3528,8853,43.9,2497,12.4,0,0,8783,43.6,14,0.069,20126,99.9,12,0.06,2,0.01,5,0.02,0,0,2,0.01,7492,3016,6061,2756,822,37.2,15,30.1,13.7,4.1,79.7,63.46153846,81.19122257,89.44121916,95.98540146,70.8,89.5,54.5,72.7,69.7,93.2,82.4,97.7,94.2,98.3,7524,91.71136031,5488,90.23347583,2036,95.9472196,233,2.840078011,220,3.617231174,13,0.612629595,219,2.669429547,211,3.469253535,8,0.377002828,78,0.950755729,62,1.019401513,16,0.754005655,150,1.828376402,101,1.660637948,49,2.309142319,8204,6082,2122,MAGLAJ
342,27014,14259,12755,4363,4406,21991,81.4,2434,9,0,0,2585,9.6,4,0.015,26976,99.86,30,0.11,0,0,7,0.03,1,0.004,0,0,9536,4249,7935,3980,1314,35.3,15.7,29.4,14.7,4.9,79.3,71.66392092,76.89981096,87.08542714,94.67275495,69.1,90.9,60.9,83.7,63.9,91,79.2,96.7,92.7,97.5,11094,92.14285714,7847,90.63294063,3247,96.00827912,534,4.435215947,469,5.416955417,65,1.921939681,182,1.511627907,175,2.021252021,7,0.206978119,135,1.121262458,106,1.224301224,29,0.857480781,95,0.789036545,61,0.704550705,34,1.005322295,12040,8658,3382,MRKONJIĆ GRAD
343,55919,28448,27471,9235,9724,32750,58.6,6006,10.7,50,0.1,16113,28.8,1000,1.788,54281,97.07,1462,2.61,23,0.04,121,0.22,12,0.021,20,0.04,20381,8943,16481,7640,2474,36.4,16,29.5,13.7,4.4,73.1,63.53572627,73.36326679,78.71727749,88.27809216,61.2,85.2,51.1,76.3,60,86.5,67.9,90.3,83.5,93.8,20229,86.39702742,13963,84.2413273,6266,91.6215821,1477,6.30819168,1233,7.438914027,244,3.567773066,802,3.425301102,706,4.259426848,96,1.403713993,391,1.669941061,299,1.803921569,92,1.34522591,515,2.199538738,374,2.256410256,141,2.061704928,23414,16575,6839,PRIJEDOR
344,63653,32568,31085,10837,11025,38964,61.2,13311,20.9,917,1.4,4699,7.4,5762,9.052,45255,71.1,15777,24.79,332,0.52,1689,2.65,2,0.003,598,0.94,23604,10376,18112,8540,3021,37.1,16.3,28.5,13.4,4.7,69.1,59.91711642,67.66784452,77.18969555,86.49453823,58,80.8,50.1,70.1,54.5,81.6,66.4,88.5,81.7,92,25219,94.05512252,17681,92.91119285,7538,96.85211358,782,2.91649573,726,3.815028902,56,0.719516896,381,1.420952523,323,1.697320021,58,0.745213928,269,1.003244695,201,1.05622701,68,0.873699088,162,0.604184537,99,0.520231214,63,0.809456508,26813,19030,7783,PRNJAVOR
345,46777,23843,22934,7445,7619,28285,60.5,6727,14.4,1,0,11652,24.9,112,0.239,46688,99.81,43,0.09,0,0,16,0.03,4,0.009,26,0.06,17517,7326,13707,6152,2075,37.4,15.7,29.3,13.2,4.4,78.5,71.43052143,77.67564018,84.02145644,92.6746988,65.9,91.8,59.1,84.6,62.7,92.6,72.5,96.3,88.3,98.7,18591,94.66367941,12996,93.59740727,5595,97.2367049,469,2.388105301,427,3.075261073,42,0.729927007,254,1.293344875,230,1.65646381,24,0.417101147,213,1.084576608,173,1.245948866,40,0.695168578,112,0.570293803,59,0.424918977,53,0.921098366,19639,13885,5754,SANSKI MOST
346,42091,21870,20221,6117,6467,28474,67.6,6861,16.3,144,0.3,6412,15.2,200,0.475,41231,97.96,501,1.19,60,0.14,241,0.57,1,0.002,57,0.14,15101,7012,12419,5636,1923,35.9,16.7,29.5,13.4,4.6,80,75.07130633,78.65367582,84.66997871,93.55174207,70.4,90.9,64,87.2,67,91.2,76.9,93.8,92.8,94.6,16576,90.59903804,11641,88.59882792,4935,95.69517161,1222,6.679055531,1101,8.379633153,121,2.346325383,283,1.546786183,258,1.963619758,25,0.484777972,110,0.601224311,87,0.662150849,23,0.445995734,105,0.573895934,52,0.395768323,53,1.0277293,18296,13139,5157,TESLIĆ
347,27221,13775,13446,4917,5302,19443,71.4,375,1.4,0,0,7403,27.2,0,0,26808,98.48,5,0.02,1,0,4,0.01,373,1.37,30,0.11,8744,4340,7385,4332,2420,32.1,15.9,27.1,15.9,8.9,64.3,47.78801843,56.93974272,77.51615882,92.68595041,43.4,85,26.1,68.7,29.9,83.6,57.4,96.7,87.1,99.2,10782,89.25496689,7080,85.81818182,3702,96.65796345,297,2.458609272,275,3.333333333,22,0.574412533,163,1.349337748,154,1.866666667,9,0.234986945,677,5.604304636,636,7.709090909,41,1.070496084,161,1.332781457,105,1.272727273,56,1.462140992,12080,8250,3830,ANDRIJEVICA
348,32926,15631,17295,8032,7664,14122,42.9,5004,15.2,1,0,13796,41.9,3,0.009,20264,61.54,53,0.16,4,0.01,5,0.02,12504,37.976,96,0.29,8795,5238,9060,5794,4039,26.7,15.9,27.5,17.6,12.3,65.4,51.79457808,57.63796909,74.14566793,87.99207725,47.8,80.2,40.5,62.5,38.1,74.4,54,91,73.9,97.6,13410,85.22402288,8066,80.66,5344,93.18221447,666,4.232602479,599,5.99,67,1.168265039,638,4.054655227,603,6.03,35,0.610287707,574,3.647918653,505,5.05,69,1.203138622,447,2.840800763,227,2.27,220,3.836094159,15735,10000,5735,BAR
349,31003,15845,15158,5228,5580,18523,59.7,162,0.5,1,0,12314,39.7,3,0.01,30900,99.67,41,0.13,5,0.02,2,0.01,15,0.048,40,0.13,10049,5811,7929,4874,2340,32.4,18.7,25.6,15.7,7.5,69.1,48.80399243,67.19636776,84.09930242,94.27350427,51.2,87.3,28.9,72.7,45.4,87.6,71.4,96.8,89.1,99.4,11727,87.8032345,7707,84.55293472,4020,94.78896487,400,2.994908655,355,3.8946791,45,1.061070502,190,1.422581611,180,1.974766868,10,0.235793445,582,4.357592093,531,5.82556226,51,1.202546569,457,3.421683139,342,3.752057049,115,2.711624617,13356,9115,4241,BERANE
350,32907,16414,16493,5530,6095,20102,61.1,40,0.1,0,0,12765,38.8,0,0,32862,99.86,14,0.04,1,0,1,0,0,0,29,0.09,11825,5761,7906,4790,2625,35.9,17.5,24,14.6,8,72.3,55.96250651,69.99747028,83.50730689,94.62857143,54.8,89.2,35.6,78.1,47.4,89,69.8,96.8,90.4,99.2,12387,91.70800326,8290,89.93274029,4097,95.52343204,328,2.428370475,305,3.308743762,23,0.536255537,231,1.710224328,215,2.332393144,16,0.37304733,292,2.161842008,266,2.885658494,26,0.606201912,269,1.991559932,142,1.540464309,127,2.961063185,13507,9218,4289,BIJELO POLJE
351,21273,10964,10309,2972,3082,17090,80.3,436,2,9,0,3702,17.4,36,0.169,21174,99.53,38,0.18,22,0.1,32,0.15,4,0.019,3,0.01,6639,3275,6609,2955,1795,31.2,15.4,31.1,13.9,8.4,63.8,54.16793893,54.47117567,77.96954315,92.53481894,36.9,92.2,23.9,85.5,24.1,91,56.1,97.4,85.2,99.1,9042,83.45177665,5358,76.15122229,3684,96.9728876,169,1.559760037,142,2.018192155,27,0.710713346,163,1.504383941,141,2.003979534,22,0.579099763,850,7.844946931,820,11.65434906,30,0.789681495,611,5.639132441,575,8.172256964,36,0.947617794,10835,7036,3799,BILEĆA
352,27496,13507,13989,5561,5931,26429,96.1,810,2.9,3,0,221,0.8,33,0.12,27197,98.91,132,0.48,6,0.02,14,0.05,109,0.396,38,0.14,7394,4272,8276,4418,3136,26.9,15.5,30.1,16.1,11.4,47.9,26.3576779,38.27936201,60.90991399,84.11989796,21.2,72.7,6.1,45.9,9.6,67.6,28.4,88.2,68.1,97.1,9268,71.05182459,5720,65.90621039,3548,81.28293242,832,6.37841153,662,7.627606867,170,3.894616266,470,3.603189206,409,4.712524484,61,1.397479954,1389,10.64857406,1192,13.73430119,197,4.513172967,1085,8.318000613,696,8.019357069,389,8.911798396,13044,8679,4365,CETINJE
353,17859,23727,21651,6042,6615,17717,99.2,50,0.3,0,0,90,0.5,2,0.011,17814,99.75,31,0.17,1,0.01,1,0.01,11,0.062,1,0.01,5406,2719,4725,3068,1941,30.3,15.2,26.5,17.2,10.9,53.1,29.42258183,43.3015873,67.5684485,86.96548171,24,77.2,5.7,50.2,9.1,72.2,33.4,94.1,73,98.6,15847,84.62113526,10182,80.79669894,5665,92.48979592,1164,6.215624499,1052,8.347881289,112,1.828571429,533,2.846157954,504,3.99936518,29,0.473469388,504,2.69130133,448,3.554991271,56,0.914285714,679,3.625780958,416,3.301063323,263,4.293877551,18727,12602,6125,DANILOV GRAD
354,42159,12980,12660,4293,4589,24376,57.8,114,0.3,3,0,17416,41.3,250,0.593,41739,99,32,0.08,17,0.04,15,0.04,47,0.111,309,0.73,13941,7171,11634,5854,3559,33.1,17,27.6,13.9,8.4,78.6,68.37261191,74.65188241,88.34984626,96.37538634,62.8,94.2,49.2,89.3,54.2,94,77.8,97.1,94,99.2,17588,80.19332482,11226,74.79013991,6362,91.90985264,1305,5.950209739,1118,7.448367755,187,2.701531349,796,3.629399964,787,5.243171219,9,0.130020225,1216,5.544409995,1176,7.834776815,40,0.577867668,1027,4.682655481,703,4.683544304,324,4.680728113,21932,15010,6922,DEŽEVA
355,45378,21176,20983,6165,6722,6739,14.9,5817,12.8,1,0,32810,72.3,11,0.024,7013,15.45,27,0.06,62,0.14,24,0.05,36399,80.213,1853,4.08,12821,7401,13084,7982,4090,28.3,16.3,28.8,17.6,9,84.2,76.773409,80.35768878,90.9045352,96.99266504,74.1,95,66.7,88.2,66.2,94.7,83.5,99.1,94.2,99.8,7176,90.12810852,4235,87.1399177,2941,94.80980013,143,1.796031148,117,2.407407407,26,0.838168923,73,0.916855062,63,1.296296296,10,0.322372663,332,4.169806581,287,5.905349794,45,1.450676983,238,2.989198694,158,3.251028807,80,2.578981302,7962,4860,3102,ĐAKOVICA
356,25811,13325,12486,3526,3552,4267,16.5,25,0.1,0,0,21517,83.4,2,0.008,4284,16.6,21,0.08,0,0,0,0,21347,82.705,159,0.62,8003,4966,7308,3761,1773,31,19.2,28.3,14.6,6.9,92.5,88.11921063,91.69403394,96.67641585,99.04117315,86.4,98.6,80.1,97.5,85.1,98.3,93.4,99.7,97.8,100,12579,98.23506443,7797,97.40162399,4782,99.625,51,0.398281921,45,0.562148657,6,0.125,38,0.296759078,37,0.462211118,1,0.020833333,134,1.046466224,125,1.561524047,9,0.1875,3,0.023428348,1,0.012492192,2,0.041666667,12805,8005,4800,DRENICA
357,50201,23490,26711,8806,10198,2342,4.7,47132,93.9,105,0.2,342,0.7,280,0.558,48478,96.57,551,1.1,74,0.15,441,0.88,51,0.102,606,1.21,10607,7062,16180,9631,6721,21.1,14.1,32.2,19.2,13.4,26.5,6.074766355,13.68355995,34.85619354,67.02871596,14.8,36.5,4.4,7.8,7.2,19.6,16.2,49.5,47.8,80,17057,62.29047219,9506,57.41725054,7551,69.74231089,2853,10.41887302,2083,12.58154144,770,7.111850005,2371,8.658656831,1923,11.61512443,448,4.137803639,2401,8.768213855,1677,10.12925827,724,6.686986238,2701,9.8637841,1367,8.25682532,1334,12.32104923,27383,16556,10827,DUBROVNIK
358,39118,19974,19144,6265,6840,16176,41.4,262,0.7,1,0,22672,58,7,0.018,38990,99.67,28,0.07,4,0.01,34,0.09,0,0,62,0.16,13552,5427,12195,6024,1920,34.6,13.9,31.2,15.4,4.9,79.8,78.75437627,75.24395244,85.44156707,94.58333333,65.7,94.4,66.1,92.5,57.5,93.4,74.7,96.6,89.7,98.8,15325,88.25731398,10369,85.94993369,4956,93.50943396,897,5.165860401,757,6.274867374,140,2.641509434,381,2.194194886,358,2.967506631,23,0.433962264,451,2.597327805,409,3.390251989,42,0.79245283,310,1.785302926,171,1.417440318,139,2.622641509,17364,12064,5300,FOČA
359,15235,7575,7660,2250,2390,9426,61.9,83,0.5,0,0,5724,37.6,2,0.013,15219,99.89,11,0.07,2,0.01,3,0.02,0,0,0,0,5279,2141,4455,2243,1117,34.7,14.1,29.2,14.7,7.3,67.5,64.03549743,60.53872054,73.11636202,90.3312444,45.3,88.8,42.4,81.9,34.9,86.3,50,96,82.4,98.4,6425,91.47209567,4028,88.5858808,2397,96.77028664,176,2.505694761,137,3.012975588,39,1.574485264,156,2.22095672,148,3.254893336,8,0.322971336,227,3.231776765,209,4.596437211,18,0.726685507,40,0.569476082,25,0.549813064,15,0.605571256,7024,4547,2477,GACKO
360,25918,13328,12590,3430,3458,9600,37,1481,5.7,1,0,14836,57.2,0,0,12131,46.81,9,0.03,0,0,2,0.01,12872,49.664,904,3.49,8069,4690,7578,3838,1743,31.1,18.1,29.2,14.8,6.7,87.2,79.33901919,86.51359198,93.38196978,97.24612737,78.2,96.3,67.5,92.7,76.8,96.1,87.7,99.2,94.5,99.8,12452,97.18254897,7804,96.21501664,4648,98.85155253,100,0.780457348,88,1.084946369,12,0.255210549,64,0.499492703,62,0.764394033,2,0.042535091,149,1.162881449,128,1.57810381,21,0.44661846,48,0.374619527,29,0.357539144,19,0.404083369,12813,8111,4702,ISTOK
361,15826,7933,7893,3087,3480,15600,98.6,121,0.8,0,0,103,0.7,2,0.013,15805,99.87,15,0.09,2,0.01,2,0.01,0,0,2,0.01,4840,2478,4440,2508,1560,30.6,15.7,28.1,15.8,9.9,52.8,35.51251009,45.22522523,63.87559809,83.78205128,25.1,79.5,9.8,58.8,13,76.5,30.3,94.3,70.7,99.2,6197,85.98584709,3925,81.68574402,2272,94.58784346,438,6.077424726,406,8.449531738,32,1.332223147,92,1.2765367,86,1.789802289,6,0.24979184,269,3.732482309,240,4.994797086,29,1.207327227,211,2.927709172,148,3.08012487,63,2.622814321,7207,4805,2402,KOLAŠIN
362,30788,15977,14811,4388,4839,17245,56,754,2.4,18,0.1,12623,41,148,0.481,21921,71.2,200,0.65,82,0.27,80,0.26,5788,18.8,2717,8.82,9374,5229,9233,4552,2400,30.4,17,30,14.8,7.8,69,57.88869765,62.15747861,82.31546573,94.33333333,52.7,86.8,40.1,78.4,43.4,84.5,70,93.6,90.5,98,9677,68.99329816,6170,61.08306108,3507,89.35031847,1584,11.29331242,1454,14.39461439,130,3.312101911,840,5.988877798,813,8.048708049,27,0.687898089,1296,9.239982889,1200,11.88001188,96,2.445859873,629,4.484528732,464,4.593604594,165,4.203821656,14026,10101,3925,KOSOVSKA MITROVICA
363,38989,20762,18227,6704,7761,24715,63.4,13702,35.1,53,0.1,421,1.1,98,0.251,37846,97.07,664,1.7,71,0.18,205,0.53,47,0.121,156,0.4,8233,5484,14440,6496,4336,21.1,14.1,37,16.7,11.1,26.8,10.28446389,15.01385042,40.13238916,67.13560886,11.8,44.4,3.9,18.1,6.4,28.7,15.2,60.5,46.2,82,9675,45.36077641,5491,35.52205977,4184,71.2655425,2795,13.1042243,2381,15.40302756,414,7.051609607,1415,6.634160064,1222,7.905291758,193,3.287344575,5458,25.58957288,5182,33.52309484,276,4.701073071,1986,9.311266351,1182,7.646526071,804,13.69443025,21329,15458,5871,KOTOR
364,14980,7001,7979,2556,2272,8689,58,4268,28.5,0,0,2015,13.5,8,0.053,14971,99.94,7,0.05,0,0,0,0,0,0,2,0.01,4288,2258,4498,2271,1665,28.6,15.1,30,15.2,11.1,63.8,48.22852081,53.35704758,78.02730075,93.81381381,34.1,88.2,12.5,78.8,17.7,84.1,51.3,96.8,87.2,99.4,7562,94.71442886,4137,92.22024075,3425,97.9130932,121,1.515531062,102,2.273740526,19,0.543167524,154,1.928857715,137,3.053945609,17,0.485991995,105,1.315130261,92,2.050824788,13,0.371640938,42,0.526052104,18,0.401248328,24,0.686106346,7984,4486,3498,LJUBINJE
365,23606,11894,11712,3888,4150,12642,53.6,36,0.2,1,0,10927,46.3,0,0,23482,99.47,14,0.06,1,0,2,0.01,0,0,107,0.45,8578,3894,6157,3026,1951,36.3,16.5,26.1,12.8,8.3,76,64.663585,72.48660062,85.78982155,94.41312148,59.5,92,47.5,84.2,50.7,91.9,71.7,97.1,90.7,99.2,8719,88.83341824,5799,87.21612273,2920,92.22994315,435,4.431991849,365,5.4895473,70,2.210991788,185,1.884870097,171,2.571815311,14,0.442198358,235,2.394294447,199,2.992931268,36,1.137081491,241,2.455425369,115,1.729583396,126,3.979785218,9815,6649,3166,MILEŠEVA
366,25285,12384,12901,3633,3564,18018,71.3,1348,5.3,0,0,5917,23.4,2,0.008,25251,99.87,28,0.11,3,0.01,3,0.01,0,0,0,0,8097,3794,7804,3653,1937,32,15,30.9,14.4,7.7,70.5,64.28571429,63.55715018,79.87955105,93.2885906,46.4,93.3,37.3,88.5,34.1,92.2,60.2,97.9,87.4,99,11576,92.69698911,6915,89.87522745,4661,97.22569879,267,2.13805253,228,2.963348063,39,0.813516896,150,1.201153107,144,1.871588251,6,0.125156446,390,3.122998078,354,4.600987783,36,0.750938673,105,0.840807175,53,0.688848453,52,1.084689195,12488,7694,4794,NEVESINJE
367,37196,17991,19205,7024,7223,36559,98.3,366,1,1,0,264,0.7,6,0.016,37069,99.66,52,0.14,5,0.01,15,0.04,33,0.089,22,0.06,11337,5833,10447,5748,3831,30.5,15.7,28.1,15.5,10.3,52.1,33.44762558,43.17986025,65.43145442,85.01696685,25.2,76.3,10.7,54.9,12.4,71,33.4,92.2,70.6,97.9,15087,87.88885005,9216,84.95575221,5871,92.92497626,552,3.215658861,466,4.295722714,86,1.36119025,316,1.840848188,271,2.498156342,45,0.712250712,564,3.285564488,496,4.572271386,68,1.076289965,647,3.769078411,399,3.678097345,248,3.925292814,17166,10848,6318,NIKŠIĆ
368,12248,6175,6073,1780,1795,10731,87.6,29,0.2,0,0,1488,12.1,0,0,12238,99.92,6,0.05,0,0,0,0,0,0,4,0.03,4526,1969,3311,1626,816,37,16.1,27,13.3,6.7,63,46.8257999,59.80066445,76.01476015,89.46078431,38.6,87.1,15.9,76.7,30.4,88.2,57.4,92.6,83.2,98,4552,88.42268842,2916,85.46307151,1636,94.23963134,253,4.914529915,213,6.242672919,40,2.304147465,93,1.806526807,89,2.608440797,4,0.230414747,111,2.156177156,92,2.696365768,19,1.094470046,139,2.7000777,102,2.989449004,37,2.131336406,5148,3412,1736,NOVA VAROS
369,44688,22975,21713,6401,7112,13013,29.1,2348,5.3,0,0,29320,65.6,7,0.016,13984,31.29,107,0.24,58,0.13,3,0.01,27259,60.998,3277,7.33,13509,7046,12876,7464,3793,30.2,15.8,28.8,16.7,8.5,79.2,69.33011638,77.11245728,85.16881029,93.01344582,67.9,90.8,57.5,83.7,62.9,90.2,76.4,94.6,88.3,97.7,16466,80.38469049,10696,76.10103166,5770,89.74957225,1248,6.092560047,1089,7.748132337,159,2.473168455,537,2.621558289,520,3.699750978,17,0.264426816,776,3.788322593,699,4.973319104,77,1.197697931,1457,7.11286858,1051,7.47776592,406,6.315134547,20484,14055,6429,PEĆ
370,33196,16963,16233,5205,5608,23698,71.4,298,0.9,1,0,9187,27.7,12,0.036,33140,99.83,32,0.1,13,0.04,6,0.02,1,0.003,4,0.01,11778,5919,8238,4760,2501,35.5,17.8,24.8,14.3,7.5,68.3,53.60702821,64.39669823,80.50420168,92.4830068,49.1,87.8,30.8,80,41.3,86.4,66.2,94.3,87.5,97.8,11377,82.97112019,7656,79.84148503,3721,90.24981809,697,5.083138856,584,6.090311816,113,2.740722775,311,2.268086348,290,3.024298676,21,0.509337861,710,5.177946324,639,6.663885702,71,1.722047053,617,4.499708285,420,4.380018772,197,4.778074218,13712,9589,4123,PLJEVLJE
371,42904,21418,21486,7853,8516,33474,78,5094,11.9,3,0,4324,10.1,9,0.021,37742,87.97,72,0.17,4,0.01,15,0.03,5005,11.666,66,0.15,12719,7176,11757,7029,4223,29.6,16.7,27.4,16.4,9.8,56.9,40.05016722,49.05162882,68.26006544,88.46791381,32.4,80.9,18,61.4,21,78.3,41.8,93.7,76.7,98.5,14207,74.09899338,8999,68.28805585,5208,86.87239366,1549,8.079069525,1433,10.87418425,116,1.934945788,771,4.021279925,695,5.273941418,76,1.267723103,1401,7.307150681,1262,9.576567006,139,2.318598832,1245,6.493506494,789,5.98725148,456,7.606338616,19173,13178,5995,PODGORICA
